id_person,cal_yr,age_grp,sex,sch_grp,weight
657,2021,20–24,M,N,2216.087120920502
658,2021,20–24,M,N,2216.087120920502
659,2021,20–24,M,N,2216.087120920502
660,2021,20–24,M,N,2216.087120920502
661,2021,20–24,M,N,2216.087120920502
662,2021,20–24,M,N,2216.087120920502
663,2021,20–24,M,N,2216.087120920502
664,2021,20–24,M,N,2216.087120920502
665,2021,20–24,M,N,2216.087120920502
666,2021,20–24,M,N,2216.087120920502
667,2021,20–24,M,N,2216.087120920502
668,2021,20–24,M,N,2216.087120920502
669,2021,20–24,M,N,2216.087120920502
670,2021,20–24,M,N,2216.087120920502
671,2021,20–24,M,N,2216.087120920502
672,2021,20–24,M,N,2216.087120920502
673,2021,20–24,M,N,2216.087120920502
674,2021,20–24,M,N,2216.087120920502
675,2021,20–24,M,N,2216.087120920502
676,2021,20–24,M,N,2216.087120920502
677,2021,20–24,M,N,2216.087120920502
678,2021,20–24,M,N,2216.087120920502
679,2021,20–24,M,N,2216.087120920502
680,2021,20–24,M,N,2216.087120920502
681,2021,20–24,M,N,2216.087120920502
682,2021,20–24,M,N,2216.087120920502
683,2021,20–24,M,N,2216.087120920502
684,2021,20–24,M,N,2216.087120920502
685,2021,20–24,M,N,2216.087120920502
686,2021,20–24,M,N,2216.087120920502
687,2021,20–24,M,N,2216.087120920502
688,2021,20–24,M,N,2216.087120920502
689,2021,20–24,M,N,2216.087120920502
690,2021,20–24,M,N,2216.087120920502
691,2021,20–24,M,N,2216.087120920502
692,2021,20–24,M,N,2216.087120920502
693,2021,20–24,M,N,2216.087120920502
694,2021,20–24,M,N,2216.087120920502
695,2021,20–24,M,N,2216.087120920502
696,2021,20–24,M,N,2216.087120920502
697,2021,20–24,M,N,2216.087120920502
698,2021,20–24,M,N,2216.087120920502
699,2021,20–24,M,N,2216.087120920502
700,2021,20–24,M,N,2216.087120920502
701,2021,20–24,M,N,2216.087120920502
702,2021,20–24,M,N,2216.087120920502
703,2021,20–24,M,N,2216.087120920502
704,2021,20–24,M,N,2216.087120920502
705,2021,20–24,M,N,2216.087120920502
706,2021,20–24,M,N,2216.087120920502
707,2021,20–24,M,N,2216.087120920502
708,2021,20–24,M,N,2216.087120920502
709,2021,20–24,M,N,2216.087120920502
710,2021,20–24,M,N,2216.087120920502
711,2021,20–24,M,N,2216.087120920502
712,2021,20–24,M,N,2216.087120920502
713,2021,20–24,M,N,2216.087120920502
714,2021,20–24,M,N,2216.087120920502
715,2021,20–24,M,N,2216.087120920502
716,2021,20–24,M,N,2216.087120920502
717,2021,20–24,M,N,2216.087120920502
718,2021,20–24,M,N,2216.087120920502
719,2021,20–24,M,N,2216.087120920502
720,2021,20–24,M,N,2216.087120920502
721,2021,20–24,M,N,2216.087120920502
722,2021,20–24,M,N,2216.087120920502
723,2021,20–24,M,N,2216.087120920502
724,2021,20–24,M,N,2216.087120920502
725,2021,20–24,M,N,2216.087120920502
726,2021,20–24,M,N,2216.087120920502
727,2021,20–24,M,N,2216.087120920502
728,2021,20–24,M,N,2216.087120920502
729,2021,20–24,M,N,2216.087120920502
730,2021,20–24,M,N,2216.087120920502
731,2021,20–24,M,N,2216.087120920502
732,2021,20–24,M,N,2216.087120920502
733,2021,20–24,M,N,2216.087120920502
734,2021,20–24,M,N,2216.087120920502
735,2021,20–24,M,N,2216.087120920502
736,2021,20–24,M,N,2216.087120920502
737,2021,20–24,M,N,2216.087120920502
738,2021,20–24,M,N,2216.087120920502
739,2021,20–24,M,N,2216.087120920502
740,2021,20–24,M,N,2216.087120920502
741,2021,20–24,M,N,2216.087120920502
742,2021,20–24,M,N,2216.087120920502
743,2021,20–24,M,N,2216.087120920502
744,2021,20–24,M,N,2216.087120920502
745,2021,20–24,M,N,2216.087120920502
746,2021,20–24,M,N,2216.087120920502
747,2021,20–24,M,N,2216.087120920502
748,2021,20–24,M,N,2216.087120920502
749,2021,20–24,M,N,2216.087120920502
750,2021,20–24,M,N,2216.087120920502
751,2021,20–24,M,N,2216.087120920502
752,2021,20–24,M,N,2216.087120920502
753,2021,20–24,M,N,2216.087120920502
754,2021,20–24,M,N,2216.087120920502
755,2021,20–24,M,N,2216.087120920502
756,2021,20–24,M,N,2216.087120920502
757,2021,20–24,M,N,2216.087120920502
758,2021,20–24,M,N,2216.087120920502
759,2021,20–24,M,N,2216.087120920502
760,2021,20–24,M,N,2216.087120920502
761,2021,20–24,M,N,2216.087120920502
762,2021,20–24,M,N,2216.087120920502
763,2021,20–24,M,N,2216.087120920502
764,2021,20–24,M,N,2216.087120920502
765,2021,20–24,M,N,2216.087120920502
766,2021,20–24,M,N,2216.087120920502
767,2021,20–24,M,N,2216.087120920502
768,2021,20–24,M,N,2216.087120920502
769,2021,20–24,M,N,2216.087120920502
770,2021,20–24,M,N,2216.087120920502
771,2021,20–24,M,N,2216.087120920502
772,2021,20–24,M,N,2216.087120920502
773,2021,20–24,M,N,2216.087120920502
774,2021,20–24,M,N,2216.087120920502
775,2021,20–24,M,N,2216.087120920502
776,2021,20–24,M,N,2216.087120920502
777,2021,20–24,M,N,2216.087120920502
778,2021,20–24,M,N,2216.087120920502
779,2021,20–24,M,N,2216.087120920502
780,2021,20–24,M,N,2216.087120920502
781,2021,20–24,M,N,2216.087120920502
782,2021,20–24,M,N,2216.087120920502
783,2021,25–29,M,C,409.6842069139942
784,2021,25–29,M,C,409.6842069139942
785,2021,25–29,M,C,409.6842069139942
786,2021,25–29,M,C,409.6842069139942
787,2021,25–29,M,C,409.6842069139942
788,2021,25–29,M,C,409.6842069139942
789,2021,25–29,M,C,409.6842069139942
790,2021,25–29,M,C,409.6842069139942
791,2021,25–29,M,C,409.6842069139942
792,2021,25–29,M,C,409.6842069139942
793,2021,25–29,M,C,409.6842069139942
794,2021,25–29,M,C,409.6842069139942
795,2021,25–29,M,C,409.6842069139942
796,2021,25–29,M,C,409.6842069139942
797,2021,25–29,M,C,409.6842069139942
798,2021,25–29,M,C,409.6842069139942
799,2021,25–29,M,C,409.6842069139942
800,2021,25–29,M,C,409.6842069139942
801,2021,25–29,M,C,409.6842069139942
802,2021,25–29,M,C,409.6842069139942
803,2021,25–29,M,C,409.6842069139942
804,2021,25–29,M,C,409.6842069139942
805,2021,25–29,M,C,409.6842069139942
806,2021,25–29,M,C,409.6842069139942
807,2021,25–29,M,C,409.6842069139942
808,2021,25–29,M,C,409.6842069139942
809,2021,25–29,M,C,409.6842069139942
810,2021,25–29,M,C,409.6842069139942
811,2021,25–29,M,C,409.6842069139942
812,2021,25–29,M,C,409.6842069139942
813,2021,25–29,M,C,409.6842069139942
814,2021,25–29,M,C,409.6842069139942
815,2021,25–29,M,C,409.6842069139942
816,2021,25–29,M,C,409.6842069139942
817,2021,25–29,M,C,409.6842069139942
818,2021,25–29,M,C,409.6842069139942
819,2021,25–29,M,C,409.6842069139942
820,2021,25–29,M,C,409.6842069139942
821,2021,25–29,M,C,409.6842069139942
822,2021,25–29,M,C,409.6842069139942
823,2021,25–29,M,C,409.6842069139942
824,2021,25–29,M,C,409.6842069139942
825,2021,25–29,M,C,409.6842069139942
826,2021,25–29,M,C,409.6842069139942
827,2021,25–29,M,C,409.6842069139942
828,2021,25–29,M,C,409.6842069139942
829,2021,25–29,M,C,409.6842069139942
830,2021,25–29,M,C,409.6842069139942
831,2021,25–29,M,C,409.6842069139942
832,2021,25–29,M,C,409.6842069139942
833,2021,25–29,M,C,409.6842069139942
834,2021,25–29,M,C,409.6842069139942
835,2021,25–29,M,C,409.6842069139942
836,2021,25–29,M,C,409.6842069139942
837,2021,25–29,M,C,409.6842069139942
838,2021,25–29,M,C,409.6842069139942
839,2021,25–29,M,C,409.6842069139942
840,2021,25–29,M,C,409.6842069139942
841,2021,25–29,M,C,409.6842069139942
842,2021,25–29,M,C,409.6842069139942
843,2021,25–29,M,C,409.6842069139942
844,2021,25–29,M,C,409.6842069139942
845,2021,25–29,M,C,409.6842069139942
846,2021,25–29,M,C,409.6842069139942
847,2021,25–29,M,C,409.6842069139942
848,2021,25–29,M,C,409.6842069139942
849,2021,25–29,M,C,409.6842069139942
850,2021,25–29,M,C,409.6842069139942
851,2021,25–29,M,C,409.6842069139942
852,2021,25–29,M,C,409.6842069139942
853,2021,25–29,M,C,409.6842069139942
854,2021,25–29,M,C,409.6842069139942
855,2021,25–29,M,C,409.6842069139942
856,2021,25–29,M,C,409.6842069139942
857,2021,25–29,M,C,409.6842069139942
858,2021,25–29,M,C,409.6842069139942
859,2021,25–29,M,C,409.6842069139942
860,2021,25–29,M,C,409.6842069139942
861,2021,25–29,M,C,409.6842069139942
862,2021,25–29,M,C,409.6842069139942
863,2021,25–29,M,C,409.6842069139942
864,2021,25–29,M,C,409.6842069139942
865,2021,25–29,M,C,409.6842069139942
866,2021,25–29,M,C,409.6842069139942
867,2021,25–29,M,C,409.6842069139942
868,2021,25–29,M,C,409.6842069139942
869,2021,25–29,M,C,409.6842069139942
870,2021,25–29,M,C,409.6842069139942
871,2021,25–29,M,C,409.6842069139942
872,2021,25–29,M,C,409.6842069139942
873,2021,25–29,M,C,409.6842069139942
874,2021,25–29,M,C,409.6842069139942
875,2021,25–29,M,C,409.6842069139942
876,2021,25–29,M,C,409.6842069139942
877,2021,25–29,M,C,409.6842069139942
878,2021,25–29,M,C,409.6842069139942
879,2021,25–29,M,C,409.6842069139942
880,2021,25–29,M,C,409.6842069139942
881,2021,25–29,M,C,409.6842069139942
882,2021,25–29,M,C,409.6842069139942
883,2021,25–29,M,C,409.6842069139942
884,2021,25–29,M,C,409.6842069139942
885,2021,25–29,M,C,409.6842069139942
886,2021,25–29,M,C,409.6842069139942
887,2021,25–29,M,C,409.6842069139942
888,2021,25–29,M,C,409.6842069139942
889,2021,25–29,M,C,409.6842069139942
890,2021,25–29,M,C,409.6842069139942
891,2021,25–29,M,C,409.6842069139942
892,2021,25–29,M,C,409.6842069139942
893,2021,25–29,M,C,409.6842069139942
894,2021,25–29,M,C,409.6842069139942
895,2021,25–29,M,C,409.6842069139942
896,2021,25–29,M,C,409.6842069139942
897,2021,25–29,M,C,409.6842069139942
898,2021,25–29,M,C,409.6842069139942
899,2021,25–29,M,C,409.6842069139942
900,2021,25–29,M,C,409.6842069139942
901,2021,25–29,M,C,409.6842069139942
902,2021,25–29,M,C,409.6842069139942
903,2021,25–29,M,C,409.6842069139942
904,2021,25–29,M,C,409.6842069139942
905,2021,25–29,M,C,409.6842069139942
906,2021,25–29,M,C,409.6842069139942
907,2021,25–29,M,C,409.6842069139942
908,2021,25–29,M,C,409.6842069139942
909,2021,25–29,M,C,409.6842069139942
910,2021,25–29,M,C,409.6842069139942
911,2021,25–29,M,C,409.6842069139942
912,2021,25–29,M,C,409.6842069139942
913,2021,25–29,M,C,409.6842069139942
914,2021,25–29,M,C,409.6842069139942
915,2021,25–29,M,C,409.6842069139942
916,2021,25–29,M,C,409.6842069139942
917,2021,25–29,M,C,409.6842069139942
918,2021,25–29,M,C,409.6842069139942
919,2021,25–29,M,C,409.6842069139942
920,2021,25–29,M,C,409.6842069139942
921,2021,25–29,M,C,409.6842069139942
922,2021,25–29,M,C,409.6842069139942
923,2021,25–29,M,C,409.6842069139942
924,2021,25–29,M,C,409.6842069139942
925,2021,25–29,M,C,409.6842069139942
926,2021,25–29,M,C,409.6842069139942
927,2021,25–29,M,C,409.6842069139942
928,2021,25–29,M,C,409.6842069139942
929,2021,25–29,M,C,409.6842069139942
930,2021,25–29,M,C,409.6842069139942
931,2021,25–29,M,C,409.6842069139942
932,2021,25–29,M,C,409.6842069139942
933,2021,25–29,M,C,409.6842069139942
934,2021,25–29,M,C,409.6842069139942
935,2021,25–29,M,C,409.6842069139942
936,2021,25–29,M,C,409.6842069139942
937,2021,25–29,M,C,409.6842069139942
938,2021,25–29,M,C,409.6842069139942
939,2021,25–29,M,C,409.6842069139942
940,2021,25–29,M,C,409.6842069139942
941,2021,25–29,M,C,409.6842069139942
942,2021,25–29,M,C,409.6842069139942
943,2021,25–29,M,C,409.6842069139942
944,2021,25–29,M,C,409.6842069139942
945,2021,25–29,M,C,409.6842069139942
946,2021,25–29,M,C,409.6842069139942
947,2021,25–29,M,C,409.6842069139942
948,2021,25–29,M,C,409.6842069139942
949,2021,25–29,M,C,409.6842069139942
950,2021,25–29,M,C,409.6842069139942
951,2021,25–29,M,C,409.6842069139942
952,2021,25–29,M,C,409.6842069139942
953,2021,25–29,M,C,409.6842069139942
954,2021,25–29,M,C,409.6842069139942
955,2021,25–29,M,C,409.6842069139942
956,2021,25–29,M,C,409.6842069139942
957,2021,25–29,M,C,409.6842069139942
958,2021,25–29,M,C,409.6842069139942
959,2021,25–29,M,C,409.6842069139942
960,2021,25–29,M,C,409.6842069139942
961,2021,25–29,M,C,409.6842069139942
962,2021,25–29,M,C,409.6842069139942
963,2021,25–29,M,C,409.6842069139942
964,2021,25–29,M,C,409.6842069139942
965,2021,25–29,M,C,409.6842069139942
966,2021,25–29,M,C,409.6842069139942
967,2021,25–29,M,C,409.6842069139942
968,2021,25–29,M,C,409.6842069139942
969,2021,25–29,M,C,409.6842069139942
970,2021,25–29,M,C,409.6842069139942
971,2021,25–29,M,C,409.6842069139942
972,2021,25–29,M,C,409.6842069139942
973,2021,25–29,M,C,409.6842069139942
974,2021,25–29,M,C,409.6842069139942
975,2021,25–29,M,C,409.6842069139942
976,2021,25–29,M,C,409.6842069139942
977,2021,25–29,M,C,409.6842069139942
978,2021,25–29,M,C,409.6842069139942
979,2021,25–29,M,C,409.6842069139942
980,2021,25–29,M,C,409.6842069139942
981,2021,25–29,M,C,409.6842069139942
982,2021,25–29,M,C,409.6842069139942
983,2021,25–29,M,C,409.6842069139942
984,2021,25–29,M,C,409.6842069139942
985,2021,25–29,M,C,409.6842069139942
986,2021,25–29,M,C,409.6842069139942
987,2021,25–29,M,C,409.6842069139942
988,2021,25–29,M,C,409.6842069139942
989,2021,25–29,M,C,409.6842069139942
990,2021,25–29,M,C,409.6842069139942
991,2021,25–29,M,C,409.6842069139942
992,2021,25–29,M,C,409.6842069139942
993,2021,25–29,M,C,409.6842069139942
994,2021,25–29,M,C,409.6842069139942
995,2021,25–29,M,C,409.6842069139942
996,2021,25–29,M,C,409.6842069139942
997,2021,25–29,M,C,409.6842069139942
998,2021,25–29,M,C,409.6842069139942
999,2021,25–29,M,C,409.6842069139942
1000,2021,25–29,M,C,409.6842069139942
1001,2021,25–29,M,C,409.6842069139942
1002,2021,25–29,M,C,409.6842069139942
1003,2021,25–29,M,C,409.6842069139942
1004,2021,25–29,M,C,409.6842069139942
1005,2021,25–29,M,C,409.6842069139942
1006,2021,25–29,M,C,409.6842069139942
1007,2021,25–29,M,C,409.6842069139942
1008,2021,25–29,M,C,409.6842069139942
1009,2021,25–29,M,C,409.6842069139942
1010,2021,25–29,M,C,409.6842069139942
1011,2021,25–29,M,C,409.6842069139942
1012,2021,25–29,M,C,409.6842069139942
1013,2021,25–29,M,C,409.6842069139942
1014,2021,25–29,M,C,409.6842069139942
1015,2021,25–29,M,C,409.6842069139942
1016,2021,25–29,M,C,409.6842069139942
1017,2021,25–29,M,C,409.6842069139942
1018,2021,25–29,M,C,409.6842069139942
1019,2021,25–29,M,C,409.6842069139942
1020,2021,25–29,M,C,409.6842069139942
1021,2021,25–29,M,C,409.6842069139942
1022,2021,25–29,M,C,409.6842069139942
1023,2021,25–29,M,C,409.6842069139942
1024,2021,25–29,M,C,409.6842069139942
1025,2021,25–29,M,C,409.6842069139942
1026,2021,25–29,M,C,409.6842069139942
1027,2021,25–29,M,C,409.6842069139942
1028,2021,25–29,M,C,409.6842069139942
1029,2021,25–29,M,C,409.6842069139942
1030,2021,25–29,M,C,409.6842069139942
1031,2021,25–29,M,C,409.6842069139942
1032,2021,25–29,M,C,409.6842069139942
1033,2021,25–29,M,C,409.6842069139942
1034,2021,25–29,M,C,409.6842069139942
1035,2021,25–29,M,C,409.6842069139942
1036,2021,25–29,M,C,409.6842069139942
1037,2021,25–29,M,C,409.6842069139942
1038,2021,25–29,M,C,409.6842069139942
1039,2021,25–29,M,C,409.6842069139942
1040,2021,25–29,M,C,409.6842069139942
1041,2021,25–29,M,C,409.6842069139942
1042,2021,25–29,M,C,409.6842069139942
1043,2021,25–29,M,C,409.6842069139942
1044,2021,25–29,M,C,409.6842069139942
1045,2021,25–29,M,C,409.6842069139942
1046,2021,25–29,M,C,409.6842069139942
1047,2021,25–29,M,C,409.6842069139942
1048,2021,25–29,M,C,409.6842069139942
1049,2021,25–29,M,C,409.6842069139942
1050,2021,25–29,M,C,409.6842069139942
1051,2021,25–29,M,C,409.6842069139942
1052,2021,25–29,M,C,409.6842069139942
1053,2021,25–29,M,C,409.6842069139942
1054,2021,25–29,M,C,409.6842069139942
1055,2021,25–29,M,C,409.6842069139942
1056,2021,25–29,M,C,409.6842069139942
1057,2021,25–29,M,C,409.6842069139942
1058,2021,25–29,M,C,409.6842069139942
1059,2021,25–29,M,C,409.6842069139942
1060,2021,25–29,M,C,409.6842069139942
1061,2021,25–29,M,C,409.6842069139942
1062,2021,25–29,M,C,409.6842069139942
1063,2021,25–29,M,C,409.6842069139942
1064,2021,25–29,M,C,409.6842069139942
1065,2021,25–29,M,C,409.6842069139942
1066,2021,25–29,M,C,409.6842069139942
1067,2021,25–29,M,C,409.6842069139942
1068,2021,25–29,M,C,409.6842069139942
1069,2021,25–29,M,C,409.6842069139942
1070,2021,25–29,M,C,409.6842069139942
1071,2021,25–29,M,C,409.6842069139942
1072,2021,25–29,M,C,409.6842069139942
1073,2021,25–29,M,C,409.6842069139942
1074,2021,25–29,M,C,409.6842069139942
1075,2021,25–29,M,C,409.6842069139942
1076,2021,25–29,M,C,409.6842069139942
1077,2021,25–29,M,C,409.6842069139942
1078,2021,25–29,M,C,409.6842069139942
1079,2021,25–29,M,C,409.6842069139942
1080,2021,25–29,M,C,409.6842069139942
1081,2021,25–29,M,C,409.6842069139942
1082,2021,25–29,M,C,409.6842069139942
1083,2021,25–29,M,C,409.6842069139942
1084,2021,25–29,M,C,409.6842069139942
1085,2021,25–29,M,C,409.6842069139942
1086,2021,25–29,M,C,409.6842069139942
1087,2021,25–29,M,C,409.6842069139942
1088,2021,25–29,M,C,409.6842069139942
1089,2021,25–29,M,C,409.6842069139942
1090,2021,25–29,M,C,409.6842069139942
1091,2021,25–29,M,C,409.6842069139942
1092,2021,25–29,M,C,409.6842069139942
1093,2021,25–29,M,C,409.6842069139942
1094,2021,25–29,M,C,409.6842069139942
1095,2021,25–29,M,C,409.6842069139942
1096,2021,25–29,M,C,409.6842069139942
1097,2021,25–29,M,C,409.6842069139942
1098,2021,25–29,M,C,409.6842069139942
1099,2021,25–29,M,C,409.6842069139942
1100,2021,25–29,M,C,409.6842069139942
1101,2021,25–29,M,C,409.6842069139942
1102,2021,25–29,M,C,409.6842069139942
1103,2021,25–29,M,C,409.6842069139942
1104,2021,25–29,M,C,409.6842069139942
1105,2021,25–29,M,C,409.6842069139942
1106,2021,25–29,M,C,409.6842069139942
1107,2021,25–29,M,C,409.6842069139942
1108,2021,25–29,M,C,409.6842069139942
1109,2021,25–29,M,C,409.6842069139942
1110,2021,25–29,M,C,409.6842069139942
1111,2021,25–29,M,C,409.6842069139942
1112,2021,25–29,M,C,409.6842069139942
1113,2021,25–29,M,C,409.6842069139942
1114,2021,25–29,M,C,409.6842069139942
1115,2021,25–29,M,C,409.6842069139942
1116,2021,25–29,M,N,2215.099576876877
1117,2021,25–29,M,N,2215.099576876877
1118,2021,25–29,M,N,2215.099576876877
1119,2021,25–29,M,N,2215.099576876877
1120,2021,25–29,M,N,2215.099576876877
1121,2021,25–29,M,N,2215.099576876877
1122,2021,25–29,M,N,2215.099576876877
1123,2021,25–29,M,N,2215.099576876877
1124,2021,25–29,M,N,2215.099576876877
1125,2021,25–29,M,N,2215.099576876877
1126,2021,25–29,M,N,2215.099576876877
1127,2021,25–29,M,N,2215.099576876877
1128,2021,25–29,M,N,2215.099576876877
1129,2021,25–29,M,N,2215.099576876877
1130,2021,25–29,M,N,2215.099576876877
1131,2021,25–29,M,N,2215.099576876877
1132,2021,25–29,M,N,2215.099576876877
1133,2021,25–29,M,N,2215.099576876877
1134,2021,25–29,M,N,2215.099576876877
1135,2021,25–29,M,N,2215.099576876877
1136,2021,25–29,M,N,2215.099576876877
1137,2021,25–29,M,N,2215.099576876877
1138,2021,25–29,M,N,2215.099576876877
1139,2021,25–29,M,N,2215.099576876877
1140,2021,25–29,M,N,2215.099576876877
1141,2021,25–29,M,N,2215.099576876877
1142,2021,25–29,M,N,2215.099576876877
1143,2021,25–29,M,N,2215.099576876877
1144,2021,25–29,M,N,2215.099576876877
